ADUS,APAM,BLBD,BPOP,BWXT,COLL,CORT,CRS,DORM,EME,EXEL,EXLS,FDS,FN,HALO,HROW,IDCC,IRMD,IRWD,IWO,IWP,KBR,LAMR,LNTH,MIRM,NBIX,NSSC,NTNX,NXT,ONTO,OPCH,OSIS,PEN,POWL,QLYS,SFM,SN,SPSC,STRL,TBBK,TILE,TMDX,TTEK,VTWG,YOU
102.4800034,42.63485336,49.75999832,130.7894287,216.0019073,44.81999969,45.84999847,331.6099854,122.4599991,727.3499756,42.65999985,39.77999878,268.4746094,501,72.83000183,42.59000015,331.9200134,97.73088837,4.789999962,344.3673096,138.7129669,42.96643066,125.6037369,66.30999756,100.8499985,134.6600037,38.37424088,41.77999878,119.9700012,213.6999969,34.72000122,271.3900146,359.0299988,147.7422791,132.6900024,70.16000366,119.8399963,90.18000031,373.519989,67.13999939,31.39252281,140.9900055,37.04033661,251.317627,33.22652817
101.8000031,41.90226364,49.59999847,132.4896698,209.8903198,45.34999847,44.61000061,310.3900146,123.4499969,730.4000244,42.27999878,38.59999847,251.4922485,496.2600098,73.33999634,41.93000031,330.9299927,98.98845673,4.860000134,342.6978149,138.0232391,43.03611755,126.4732361,66.68000031,102.9199982,137.9600067,38.16498184,39.45999908,121.0800018,213.1199951,33.88999939,269.7399902,357,152.2367859,132.1199951,70.66000366,119.3499985,88.94999695,379.230011,70.52999878,31.54234505,138.9700012,38.15853882,249.8696594,32.67076492
103.4800034,42.91439438,50.31000137,132.7680817,205.1468658,45.91999817,39.86999893,317.8299866,124.1999969,720.7299805,41.36000061,39.15000153,253.0541992,489.4400024,71.70999908,40.93999863,326.4400024,97.69096375,4.889999866,336.2297363,135.5942383,42.61800385,126.7795334,66.91999817,103.2200012,136.0599976,36.75995255,39.33000183,117.0899963,202.0500031,34,250.1399994,358.1700134,147.7922516,131.8999939,70.91000366,118.1999969,89.26000214,357.9100037,59.43999863,31.43247414,133.9750061,37.59943771,245.0564117,32.37303925
105.3199997,43.79157639,51.06000137,135.9100494,205.7560272,47.11000061,40.70999908,311.3299866,126.5899963,731.6699829,42.81000137,39.77000046,247.4829407,499.6099854,74.44999695,44.90000153,329.3800049,98.80880737,4.940000057,339.3587952,136.0940247,42.32930374,126.2657394,66.5,103.8000031,137.6300049,40.87539291,40.09999847,115.5999985,202.4299927,34.61000061,252.7200012,356.9899902,146.7161102,135,69.58999634,119.4899979,87.81999969,367.9500122,62.77000046,32.17159271,133.9900055,37.56948853,247.4031219,32.46235657
106.9000015,42.9433136,52.43999863,140.6627655,210.5893707,47.50999832,40.70000076,338.9200134,124.8000031,744.5300293,42.59000015,32.34000015,221.4771271,448.5299988,76.48000336,47.18999863,323.9100037,97.79077911,4.789999962,338.4290771,134.1248474,41.44329453,124.5563736,66,105.4499969,138.9799957,43.5858078,36.86000061,119.8499985,199.9400024,34.06000137,255.9900055,356,151.00737,127.5199966,68.11000061,119.4300003,82.02999878,386.7799988,60.63000107,32.63104248,135.7200012,38.9572525,246.7740021,31.43023109
105.5999985,42.38423157,49.68999863,140.6130524,189.8380127,48.18000031,40.13000107,334.1900024,128.1100006,708.6199951,42.65000153,32.45999908,224.2727051,423.0299988,77.93000031,47.20000076,313.8699951,93.66874695,4.489999771,331.8910217,133.0053101,42.4487648,126.7795334,65.93000031,103.9599991,137.8600006,43.57584,39.15000153,116.7200012,188.6000061,33.84999847,253.1000061,339.9200134,175.6821747,129.1799927,69.48000336,116.1800003,82.59999847,360.1600037,60.24000168,33.26029205,130.3699951,40.65451813,242.0006866,31.53939819
106.5800018,42.71197128,55.54000092,142.0249481,187.1616974,46.91999817,38.36000061,348.6499939,128.6199951,717.6799927,42.36999893,31.20000076,208.1061249,442.7000122,78.41999817,46.06000137,345.0499878,94.35742188,4.449999809,325.6029358,130.9861298,41.91118622,129.5659027,64.86000061,98.23000336,137.9299927,43.3167572,38.38999939,114.4400024,188.8600006,34.16999817,258.1600037,342.0100098,179.5169983,127.8099976,66.33999634,113.2099991,79,365.0700073,58.54000092,33.85958099,129.6000061,40.63454819,237.4271088,32.34326553
105.8799973,43.49275589,59.20999908,145.1371002,196.9182434,47.61000061,40.83000183,365.1099854,130.1000061,764.3499756,43.90000153,31.70000076,206.2556915,503.9899902,81.23000336,47.31999969,371.0799866,95.78466034,4.559999943,339.3788147,135.5142822,43.29495239,131.6408539,64.88999939,100.4700012,141.1999969,43.49612427,40.25999832,121.3700027,208.5,34,271.2600098,341.019989,194.6463928,110.8000031,67.31999969,116.7200012,79.52999878,401.2900085,62.02000046,34.58870697,135.0599976,41.22360229,247.7226868,33.50440598
103.7099991,44.56272507,57.34000015,146.4694519,202.7202301,46.27999878,41.31000137,365,130.0500031,776.2399902,43.95000076,31.10000038,202.1767273,501.8900146,80.48000336,47.45999908,376.6000061,95.78466034,4.840000153,342.6578369,136.6737976,43.92212677,130.8405151,65.20999908,100.5400009,139.5599976,42.86834335,41.59000015,121.8700027,214.0800018,33.16999817,274.7600098,339.0499878,187.2066193,109.1500015,65.84999847,119.5500031,75.48000336,418.6099854,62.04999924,34.82841873,136.3399963,42.02231216,250.159256,32.7700119
108.1399994,43.77229691,56.74000168,145.8430328,199.5545959,46.75,40.97000122,360,131.3099976,779.0900269,42.97999954,31.30999947,203.7585602,466.2900085,80.22000122,47.70999908,351.1499939,104.9469299,4.590000153,341.1782837,136.3939056,43.6035614,133.8739014,67.16999817,100.9100037,137.6499939,42.47972107,41.88000107,117.9400024,217.7100067,33.15000153,274.1000061,338.9700012,189.9953003,113.3899994,65.55999756,118.6399994,74.83000183,415.1900024,59.38000107,34.53876877,139.2899933,42.5414772,248.8810425,32.60129547
112.6699982,42.67341232,57.77000046,145.0973206,198.2264252,45.13999939,40.83000183,369.7000122,133.2700043,808.5100098,42.93999863,30.25,192.7652893,465.5299988,79.51000214,48.65999985,363.8999939,102.880928,4.440000057,338.9689331,136.0540619,40.71656799,131.0578918,67.27999878,99.87999725,137.4400024,42.84841537,41.43000031,119.9000015,222.4199982,34.66999817,267.2000122,338.2600098,197.3550873,110.2799988,65.66999817,125.3099976,68.54000092,433.9100037,57.04000092,33.87955093,133.3000031,40.35499573,247.2832947,32.29364395
112.3000031,42.23000336,55.95999908,141.1599121,196.6286316,45.27999878,38.34000015,367.980011,131.6799927,782.9299927,42.70000076,29.69000053,200.9132538,462.0499878,76.91999817,47.11999893,356.8299866,99.64717865,4.610000134,331.0213013,132.8553772,39.96993256,129.7338715,68.72000122,102.0100021,123.0999985,42.4398613,41.13000107,114.2399979,214.7100067,34.43000031,264.980011,338.7200012,197.5383301,104.7900009,67.62999725,129.0200043,64.75,431.4299927,55.84999847,32.86077118,128.5200043,35.65999985,241.2816925,32.37303925
113.8000031,42.59000015,57.59000015,141.8161621,200.1238098,45.79000092,39.97000122,379.7999878,131.1699982,800.8200073,43.91999817,30.04000092,204.7335358,495.5499878,79.44000244,47.68999863,375.0100098,99.61724091,4.5,334.6602173,134.3147583,41.1147728,130.2180176,69.37999725,103.0999985,124.1200027,43.99436188,41.75999832,116.4400024,217.2299957,35.41999817,268.6099854,339.2999878,194.9295807,104.9100037,68.95999908,131.0599976,61.91999817,437.769989,58.56999969,33.36017609,129.8399963,36.70000076,244.1576691,32.25394821
113.2600021,42.38999939,59.99000168,144.0731964,200.812851,46.09999847,39.63000107,374.8800049,129.2599945,797.5,44.08000183,30.20999908,189.0842896,496.7799988,80.48000336,50.54000092,366.4200134,100.4306717,4.78000021,335.1700439,134.8145599,41.07495117,130.988739,71.26999664,102.8300018,127.7600021,43.97443008,40.95000076,122.5899963,220.2899933,35.24000168,264.5799866,341.0299988,187.1233368,103.9100037,67.55999756,131.4499969,60.06000137,421.2000122,59.56999969,33.50999451,133.8200073,35.52999878,244.4472656,32.25394821
113.4400024,42.43000031,61.24000168,145.0476074,201.9712677,45.29000092,39.81999969,372.25,128.6399994,783.0599976,44.47000122,30.89999962,196.9039459,505.7799988,73.23000336,49.86999893,361.6099854,101.2440948,4.78000021,337.3394165,135.8641357,41.9609642,132.1348877,73.05999756,105.0999985,128.3800049,43.336689,41.22000122,124.4899979,220,35.5,273.9700012,341.3200073,180.9933319,104.3899994,67.66999817,127.7300034,58.40000153,410.6300049,57.63999939,33.49001694,135.5,36.95999908,246.33461,33.08758926
114.9599991,41.83000183,60.52000046,143.0291901,208.7818756,45.18000031,34.24000168,383.980011,127.7300034,803.5499878,44.15999985,30.40999985,197.859024,513.8300171,72.04000092,50.81999969,348.3399963,100.6652145,4.610000134,338.1091919,135.8041534,42.83701324,131.2456207,73.18000031,105.4899979,130.1000061,44.82143402,41.31999969,116.0500031,225.3300018,35.65999985,286.0700073,340.6799927,178.7866669,103.1999969,67.84999847,127.3199997,58.34999847,415.1300049,57.86000061,32.82081985,132.8800049,37.15999985,246.7839966,33.24637604
115.4800034,41.59999847,61,146.7180176,206.1554871,45,34.81999969,389.730011,129.6900024,812.789978,43.63000107,30.06999969,194.0486755,546.1300049,70.98000336,52,358.5,103.3600006,3.960000038,336.9695435,136.0940247,42.51844788,132.381897,73.87000275,105.1600037,128.6300049,45.69833374,39.84000015,119.3399963,216.4100037,35.68999863,292.8900146,339.3599854,182.2733307,92.66000366,67.48000336,130.6399994,57.95000076,435.5,58.22999954,32.52117538,134.25,36.31999969,245.7554321,34.01054764
117.6299973,40.15999985,60.58000183,140.4837952,198.1065979,44.84999847,35.34000015,385.0400085,127.5,806.6599731,44.00999832,28.51000023,189.2832642,576.710022,70.63999939,51.54999924,351.5,101.0299988,3.75,332.7807922,133.0252991,40.14912796,130.4551697,73.41999817,105.8899994,128.3800049,45.70829391,37.38000107,116.9899979,213.2400055,36.09000015,293.6499939,339.2000122,181.3833313,86.65000153,71.5,124.0400009,54.22000122,434.6400146,55.02999878,31.46244049,134.6499939,33.54000092,242.6797485,32.48220444
105.1999969,40.06000137,62.00999832,139.4199066,203.9485321,45.16999817,36.47999954,392.4700012,126.4000015,806.7999878,45.13999939,28.75,200.4556122,585.8699951,70.36000061,52.77999878,362.9599915,99.08999634,3.789999962,337.3494263,135.2144012,40.21881104,132.5103607,73.61000061,107.4800034,130.9600067,45.80794525,37.86000061,120.5800018,224.1799927,33.81999969,297.8699951,339.5899963,186.386673,86.83000183,73.94999695,128.1100006,54.16999817,459.7200012,56.27999878,31.8419857,137.7799988,32.88000107,246.1448975,33.21660614
107.5999985,41.00999832,62.33000183,140.5036774,207.9829712,45.75,36.22000122,395.6099854,114.5,801.7999878,44.75,28.67000008,205.5592651,615.9899902,70.34999847,53.43999863,379.019989,100.5,3.359999895,338.7489929,136.1640167,40.6269722,133.4095001,75.72000122,108.6200027,131.1499939,47.06350327,38.43999863,116.5100021,225.2200012,33.59999847,295.2600098,338.6700134,183,91.23999786,73.73000336,128.8999939,54.13999939,455.25,57.72000122,31.75209427,131.8500061,33.41999817,247.1135406,46.15787888
104.0199966,41.33000183,58.84999847,141.6968231,206.9543915,44.22000122,35.77999878,397.5299988,116.5500031,746.1799927,44.27999878,30.98999977,213.1700134,562.4400024,69.22000122,53.99000168,375.2900085,102.4199982,3.660000086,340.5584717,138.0632172,41.85145569,134.0912781,75.43000031,92.19000244,130.6399994,46.48554993,39.97000122,106.8600006,217.8800049,31.88999939,289.9200134,341.9400024,176.9600067,93.68000031,75.73999786,126.8799973,57.25,433.3399963,57.18000031,31.60227203,134.5700073,35.52000046,248.5514984,46.76325989
103.5299988,40.27999878,58.27000046,134.5876312,205.6961212,41.66999817,35.70000076,398.0700073,117.8600006,724.6199951,44.06000137,31.25,216.8099976,545.6300049,69.52999878,54.18000031,366.5299988,103.5299988,3.420000076,335.1500549,136.6937866,42.04060364,136.0970612,74.91000366,92.29000092,132.25,46.44569016,38.27999878,105.0999985,215.8899994,32.45999908,285.2000122,344.3900146,174.5333405,92.47000122,73.87000275,122.8700027,56.50999832,428.1300049,52.49000168,31.45245171,145.2599945,35.84000015,244.5371399,48.2717514
105.2600021,40.41999817,57.61999893,137.2921143,216.1716614,41.59999847,35.97000122,408.5,115.9300003,735.7800293,41.02999878,31.20999908,219.9400024,581.3699951,69.84999847,53.59000015,378.8299866,103.7399979,3.569999933,338.4091187,136.7237701,41.36365128,137.5198822,76.30000305,90.08999634,132.3800049,44.51252365,40.29000092,103.7200012,218.0500031,31.60000038,286.6700134,342.2999878,177.5,94.58999634,73.98999786,120.5899963,58.40999985,432.8699951,54.13000107,30.3437748,147,36.02000046,247.0236511,47.67629623
103.3600006,40,57.52999878,135.4228363,205.5463257,39.99000168,35.27999878,401.0799866,116.2200012,736.2999878,40.74000168,31.93000031,222.8699951,553.0300293,69.40000153,38.61000061,370.7999878,104.2900009,3.640000105,331.3811951,135.4443054,40.79620743,137.4210815,78.83999634,87.80000305,131.1399994,43.07760239,40.70000076,101.1600037,207.5,31.20000076,286.8999939,340.1600037,170.3733368,97.38999939,77.98999786,115.7399979,59.99000168,415.5100098,54.63999939,29.46482468,148,36.45000076,241.7210846,48.54963303
105.6800003,40.04999924,58.22000122,135.1245422,205.2866974,39.61000061,35.68999863,412.1300049,116.1600037,740.8699951,41.68999863,32.22999954,225.3999939,563.8699951,70.01999664,39.22000122,373.3099976,105.1100006,3.74000001,334.8201904,136.173996,40.34822464,137.4605865,77.83999634,93.04000092,133.4400024,43.41640472,40.31999969,103.8799973,209.0399933,30.71999931,288.5799866,339.6099854,170.9633331,98.08000183,76.44999695,114.8600006,62.16999817,420.2200012,55.29999924,28.96541977,147.6600037,36.15999985,244.3973389,48.03357315
104.6200027,38.18000031,56.47000122,133.4143524,195.2305603,37.27999878,34.04000092,395,112.1200027,719.0100098,41.27999878,32.54999924,224.9199982,544.4500122,67.36000061,36.16999817,363.7399902,100.0999985,3.619999886,328.4520569,135.5342712,39.95002365,136.8084717,76.30999756,87.83999634,129.6399994,42.4398613,40.38999939,103.4049988,196.8899994,30.45999908,274.0299988,340.6199951,167.6699982,99.44999695,76.91000366,114,64.05000305,398.8699951,54.77999878,28.10644531,140.0700073,35.13999939,239.5541229,47.06098938
103.2099991,37.34000015,54.74000168,130.0337677,194.9609375,37.29000092,33.86999893,387.1099854,109.3300018,705.789978,41.54999924,32.50999832,225.8699951,489.3800049,67.37000275,36.34999847,357.0599976,98.72000122,3.5,320.2644958,133.5850677,39.82060242,134.4173279,72.55999756,86.30000305,128.1300049,41.01490021,39.83000183,101.4300003,179.7200012,29.84000015,267.2799988,338.6400146,161.2166595,98.66000366,80.25,111.0999985,63.72000122,395.1099854,52.65999985,28.10644531,129.6100006,34.86999893,233.3927612,45.83037949
102.8600006,37.02000046,53.06000137,128.9599304,200.1138306,37.27000046,33.99000168,395.7999878,107.75,719.1799927,42.36999893,32.22999954,221.0399933,527.5300293,68.13999939,35.15000153,363.769989,100.1800003,3.650000095,325.3529968,135.174408,39.2033844,134.397583,80.01000214,88.77999878,129.9299927,42.89823532,39.72999954,108.1299973,191.6600037,29.67000008,282.1600037,339.6099854,173.363327,96.36000061,77.79000092,111.3600006,62.16999817,411.3800049,52.97999954,27.5571022,134.7700043,35.13999939,237.5069885,45.87999725
102.1500015,36.56000137,53.41999817,129.0891876,195.6399994,36.61000061,33.54000092,402.0499878,106.8899994,723.3800049,41.29000092,30.72999954,212.0099945,543.0200195,67.80999756,36.08000183,365.7200012,98.94499969,3.700000048,325.1230469,133.3951416,37.70015717,134.0813904,83.22000122,90.93000031,129.8600006,43.24700546,38.63000107,113.7300034,193.8200073,29.61000061,279.0100098,336.7399902,176.5133362,95.37999725,76.27999878,112.4400024,61.13000107,411.5299988,53.20999908,27.43724442,130.8500061,33.56000137,236.8379364,45.88000107
103.0500031,36.27999878,53.63000107,128.1147919,195.9799957,35.61999893,33.74000168,408.1400146,105.6600037,720.1799927,41.75,30.55999947,205.5399933,524.3300171,66.48000336,36.93999863,368.3099976,100.8099976,3.680000067,324.7731628,132.9353485,37.49110031,133.0735474,82.63999939,91.75,129.5399933,42.39999771,38.24000168,116.6900024,192.7400055,29.78000069,279.4700012,336.1099854,171.7333374,96.66000366,75.34999847,110.1600037,62.95999908,420.6000061,52.72999954,27.79681587,128.9700012,33.77999878,236.7280884,44.79000092
99.73999786,35.09999847,53.5,130.1232452,197.8200073,35,32.38999939,377.2099915,102.2399979,710.5300293,41.16999817,29.70999908,203.6000061,512.7999878,63.56000137,35.56000137,362.3500061,99.37000275,3.380000114,316.3556824,129.8266144,36.625,132.3325043,80.41999817,89.77999878,127.7799988,42.15000153,39.13000107,115.9000015,184.5899963,29.38999939,275.5,334.9899902,171.1866608,96.98999786,78.83999634,101.6800003,60.70999908,404.5899963,53.29999924,27.62701797,121.3099976,33.18000031,230.5966797,44.81000137
101.3499985,35.40000153,53.38000107,129.6459961,194.1300049,34.5,32.15000153,361.2799988,102.8099976,709.9099731,41.24000168,29.63999939,205.6499939,502.1400146,63.65999985,34.09999847,359.0700073,99.69000244,3.369999886,315.0860291,129.5767212,36.65000153,132.5399933,79.48999786,90.66000366,129.7799988,42.56999969,39.29000092,119.6399994,189.5299988,29.29000092,270.9200134,336.1799927,167.5700073,99.70999908,82.05999756,100.0400009,60.54999924,398.1199951,53.54999924,27.60704231,123.4800034,32.18000031,229.8776855,44.63000107
100.9400024,35.45999908,53.84999847,130.5209808,204.6699982,35.61999893,32.18000031,374.0700073,103.6100006,726.5499878,41.06999969,29.87999916,207.4600067,512.8200073,64.29000092,34.90999985,358.3099976,101.6900024,3.369999886,318.6149902,131.3159943,36.56000137,133.6799927,78.5,92.63999939,129.8500061,42.84000015,40.56999969,118.0899963,194.6399994,29.39999962,278.3500061,336.2099915,170.6066742,94.98999786,81.73000336,102.9499969,59.45000076,417.7600098,53.09000015,27.21750641,124.6999969,31.42000008,232.4141388,46.75
101.5199966,36.27999878,54.49000168,130.6900024,207.4799957,35.72000122,33.50999832,381.4599915,101.3000031,728.5499878,41.83000183,30.82999992,209,500.019989,65.12999725,35.22999954,351.3299866,102.8000031,3.25,321,132.3500061,37.11999893,134.1000061,80.44999695,96.55000305,130.7100067,43.59000015,41.70000076,121.8399963,196.6100006,29.75,269.0799866,338,174.0399933,95.08000183,81.06999969,105.2699966,60.43000031,425.5100098,53.13999939,27.07767487,124.7200012,31.77000046,234.1616974,48.09999847
101.5500031,36.00999832,53.90999985,128.9199982,208.9799957,34.79999924,33.29999924,387.4700012,100.9199982,737.6599731,41.25999832,30.59000015,207.8200073,500.4299927,63.65000153,34.47999954,352.0299988,99.66999817,3.170000076,315.5700073,130.9900055,36.52999878,130.5099945,80.23999786,91.66000366,130.7100067,42.56000137,41.47000122,115.3799973,201.8800049,29.65999985,269.9500122,338.2399902,167.4100037,96.63999939,84.33000183,102.6600037,60.04999924,421.230011,52.34999847,26.03891373,113.2099991,30.78000069,230.1672974,48.54000092
100.0199966,36.06999969,55.15000153,130.8600006,210.1199951,36.29999924,34.08000183,378.1600037,102.4000015,751.3300171,41.25999832,30.75,208.8399963,540.75,63.27000046,34.40999985,352.6000061,99.84999847,3.230000019,317.8099976,131.1600037,37.09000015,127.4100037,77.98999786,90.72000122,129.6999969,42.31999969,41.02999878,118.7399979,209.4600067,29.12999916,284.5299988,337.3500061,175.1333313,96.58999634,84.51999664,101.9300003,57.97000122,431.7799988,52.88000107,25.12001038,113.7200012,30.90999985,231.9847412,48.79000092
99.27999878,35.90000153,53.43000031,130.4799957,199.75,35.43999863,34.63999939,362.3999939,101.9800034,724.9299927,41.27000046,30.92000008,209.2700043,506.269989,63.43000031,33.27999878,325.6900024,99.5,3.039999962,309.5499878,128.0599976,37.29000092,124.5699997,76.43000031,88.51000214,127.6800003,40.65000153,39.47999954,114.3899994,200.1699982,28.15999985,274.4500122,335.8500061,172,96.44000244,81.80000305,98.05000305,57.95000076,401.6099854,52.61000061,24.42084694,113.9000015,30.39999962,225.5937042,48.11999893
99.77999878,35.93000031,55.29000092,131.7599945,204.8500061,34.73500061,33.63000107,373.1900024,103.8600006,744.6599731,41.40999985,30.87999916,208.4700012,546.4699707,62.86000061,34,311.4599915,99.19999695,3.289999962,316.4899902,130.0200043,37.84000015,127.1200027,75.73000336,89.43000031,127.0500031,42.66999817,40.38999939,116.9100037,209.7899933,28.40999985,289.1300049,335.5599976,180.863327,97.33999634,78.90000153,105.1600037,58.40999985,422.5499878,53.74000168,25.65936852,112.0800018,31.21999931,231.0859985,53.45999908
99.30999756,35.81000137,56.33000183,133.0899963,204.7599945,33.22999954,33.81999969,399.4700012,105.1900024,761.2700195,41.56999969,30.29999924,197.3999939,600.9099731,62.04000092,35.20000076,305.6600037,100.9700012,3.039999962,317.0599976,129.4400024,37.45999908,127.5199966,74.23999786,87.87999725,127.8600006,42.74000168,39.31000137,124.8600006,219.4600067,28.40999985,285.269989,334.1700134,186.8200073,92.29000092,75.65000153,108.4499969,56.29999924,446.1600037,52.95000076,25.61941528,108.9199982,31.65999985,231.3099976,53.52999878
99.31999969,36.70999908,57.45999908,133.4299927,222.1300049,33.25,40.47000122,406.6400146,106.9499969,764.7600098,42.79000092,30.28000069,193.8800049,612.0300293,63.24000168,36.34999847,311.0499878,101.7799988,3.190000057,321.2399902,130.6300049,37.74000168,126.4700012,75.62999725,90.16999817,131.1300049,41.5,38.99000168,130.4199982,221.0399933,28.48999977,284.5700073,336.269989,194.8533325,89.90000153,75.26000214,107.4899979,55,452.9200134,52.5,25.6094265,105.1299973,31.61000061,234.2599945,54.47999954
97.66999817,36.29999924,56.59999847,132.7700043,205.0899963,33.41999817,38.52999878,391.6199951,106.4700012,726.3099976,42.36000061,30.37000084,196.2700043,549.7000122,63.29000092,35.38000107,299.0400085,98.73999786,3.150000095,313.6799927,127.8099976,37.52999878,126.4899979,76.36000061,88.87999725,132.4199982,38.91999817,39.45000076,119.8499985,204.75,27.75,274.7000122,336.4200134,174.7966614,91.11000061,77.26999664,104.2799988,55.09999847,415.9299927,52.45000076,25.12999916,102.1999969,30.40999985,228.8399963,53.40000153
95.19000244,35.13000107,55.11000061,130.0200043,202.5899963,32.43999863,37.59999847,376.9200134,104.5599976,732.8900146,41.52999878,29.84000015,198.3300018,551.9699707,61.63000107,33.83000183,301.25,97.36000061,3.059999943,307.3699951,124.9400024,37,123.7699966,74.47000122,88.44000244,128.3200073,38.31000137,37.61000061,120.0299988,204.2299957,27.27000046,272.3299866,335.1000061,179.3466644,85.62999725,77.40000153,102.1100006,54.49000168,420.2399902,51.47999954,24.72999954,99.05000305,29.78000069,224.2400055,47.43999863
94.37999725,35.59999847,54.41999817,130.6600037,191.5899963,31.98999977,38.11999893,370.7099915,102.5599976,701.0999756,41.95000076,30.55999947,204.5500031,491.8800049,62.13000107,33.29999924,294.7000122,94.94999695,3.230000019,301.019989,123.6200027,35.81000137,123.7099991,73.08999634,87.90000153,128.7200012,37.90000153,37.93000031,112.5100021,189.2700043,27,264.7099915,328.2000122,167.5200043,87.91999817,77.26000214,97.62000275,55.08000183,382.5499878,51.90999985,24.47999954,94.30999756,29.76000023,219.5500031,49.04999924
93.65000153,36.38999939,56.79000092,134.1699982,204.4900055,33.06999969,40.31000137,394.1499939,104.3600006,738.3099976,42.88999939,30.45000076,216.9900055,521.5200195,64.62999725,35.25999832,302,96.26000214,3.50999999,313.8099976,128.1199951,36.86000061,126.6600037,75.84999847,92.37999725,131.7400055,39.38999939,38.00999832,120.5500031,205.0700073,26.92000008,265.5100098,328.3699951,180.3600006,87.84999847,77.12999725,105.9000015,55.66999817,407.269989,53.72999954,24.92000008,99.41000366,30.12000084,229.0399933,48.40999985
93.84999847,36.56000137,58.75,136.4400024,212.8099976,33.25,41.97999954,404.3200073,105.2200012,759.5499878,44.04000092,30.45999908,224.8600006,534.9799805,65.40000153,35.43000031,306.3900146,96.54000092,3.900000095,316.1600037,128.7899933,37.52000046,126.0100021,75.69999695,94.62000275,132.5599976,39.45000076,38.04000092,120.3799973,211.7200012,26.48999977,263.5799866,328.9599915,184.6833344,86.20999908,75.86000061,106.4899979,56.22999954,421.2900085,54.81000137,25.63999939,100.4000015,30.72999954,230.7799988,49.09000015
91.58999634,36.56999969,58.63000107,136.8099976,214.9799957,32.31000137,42.49000168,391.5100098,100.9000015,756.2999878,43.88000107,30.94000053,227.6799927,557.9699707,64.48999786,35.31000137,312.9299927,96.23000336,3.539999962,318.3599854,129.1900024,38.04999924,127.6399994,76.09999847,94.16999817,131.6000061,39.86999893,41.09999847,113.0800018,215.5299988,27.46999931,268.1099854,330.3599854,182.6033325,88.36000061,77.54000092,104.3799973,56.08000183,416.3399963,55.65000153,25.43000031,100.6949997,31.06999969,232.1000061,51.36000061
93.5,36.18000031,57.43999863,139.8999939,215.9799957,32.59000015,40.84999847,394.8200073,100.5,757.539978,43.97999954,30.87000084,230.9400024,554.3499756,63.08000183,35.13000107,314.3099976,95.66000366,3.529999971,319.6900024,129.8300018,37.63000107,128.1900024,75.88999939,96.23999786,132.4799957,40.24000168,39.52000046,108.0599976,221.1699982,27.72999954,274.3299866,329.8699951,186.7200012,90.31999969,77.43000031,108.4800034,58.15999985,393.7099915,56.16999817,24.87000084,104.8000031,31.19000053,233.1900024,51.77000046
93.83000183,35.30500031,57.58000183,141.5399933,215.1950073,32.68000031,41.50999832,392.0100098,101.3700027,756.8900146,43.97499847,31.01000023,227.1600037,556.9299927,63.52500153,34.81000137,316.3399963,94.15000153,3.404999971,318.6499939,128.5800018,37.70000076,128.8999939,77.16500092,96.08000183,131.3699951,40.81999969,39,107.8499985,217.9700012,28.01000023,267.9750061,329.6099854,199.6100006,90.62000275,78.43000031,104.9700012,58.70000076,380.4049988,55.84999847,24.79000092,107.8199997,31.26000023,232.9400024,53.49499893
